Code,Name,Close,Volume,VolumeTotal,Amount,AmountTotal,Market,ChangesRatio
005930,삼성전자,261500.0,19532523.0,30448006.0,5107754764500.0,7962153569000.0,KOSPI,1.75
000660,SK하이닉스,1688000.0,2923810.0,5006513.0,4935391280000.0,8450993944000.0,KOSPI,0.6
005935,삼성전자우,196800.0,3406670.0,3406670.0,670432656000.0,670432656000.0,KOSPI,1.18
402340,SK스퀘어,1058000.0,481572.0,678357.0,509503176000.0,717701706000.0,KOSPI,-0.19
009150,삼성전기,1330000.0,489014.0,874964.0,650388620000.0,1163702120000.0,KOSPI,-2.35
005380,현대차,408000.0,949402.0,1796059.0,387356016000.0,732792072000.0,KOSPI,-3.09
373220,LG에너지솔루션,351000.0,182732.0,242166.0,64138932000.0,85000266000.0,KOSPI,0.43
207940,삼성바이오로직스,1599000.0,40816.0,50651.0,65264784000.0,80990949000.0,KOSPI,0.88
028260,삼성물산,387500.0,381969.0,526175.0,148012987500.0,203892812500.0,KOSPI,5.59
032830,삼성생명,309500.0,548963.0,774352.0,169904048500.0,239661944000.0,KOSPI,8.6
105560,KB금융,166600.0,600721.0,692305.0,100080118600.0,115338013000.0,KOSPI,0.12
012450,한화에어로스페이스,1087000.0,83239.0,111437.0,90480793000.0,121132019000.0,KOSPI,-1.36
034020,두산에너빌리티,85800.0,6424721.0,13270339.0,551241061800.0,1138595086200.0,KOSPI,6.32
000270,기아,131400.0,730263.0,897227.0,95956558200.0,117895627800.0,KOSPI,-2.59
055550,신한지주,107400.0,792291.0,858920.0,85092053400.0,92248008000.0,KOSPI,0.85
329180,HD현대중공업,464500.0,161487.0,212797.0,75010711500.0,98844206500.0,KOSPI,0.0
068270,셀트리온,193400.0,325643.0,473725.0,62979356200.0,91618415000.0,KOSPI,2.0
012330,현대모비스,464000.0,572296.0,838553.0,265545344000.0,389088592000.0,KOSPI,-6.83
006400,삼성SDI,516000.0,205414.0,396256.0,105993624000.0,204468096000.0,KOSPI,-0.58
034730,SK,554000.0,139809.0,174159.0,77454186000.0,96484086000.0,KOSPI,-0.36
086790,하나금융지주,133200.0,538271.0,588765.0,71697697200.0,78423498000.0,KOSPI,1.83
035420,NAVER,220000.0,634210.0,1163953.0,139526200000.0,256069660000.0,KOSPI,-0.23
066570,LG전자,200500.0,538088.0,917671.0,107886644000.0,183993035500.0,KOSPI,0.0
000810,삼성화재,680000.0,77450.0,88893.0,52666000000.0,60447240000.0,KOSPI,4.94
010120,LS ELECTRIC,201500.0,577758.0,1071142.0,116418237000.0,215835113000.0,KOSPI,3.12
010130,고려아연,1372000.0,24322.0,37196.0,33369784000.0,51032912000.0,KOSPI,-3.85
042660,한화오션,87300.0,498382.0,973917.0,43508748600.0,85022954100.0,KOSPI,0.81
267260,HD현대일렉트릭,733000.0,107738.0,133440.0,78971954000.0,97811520000.0,KOSPI,1.95
298040,효성중공업,2797000.0,24266.0,36162.0,67872002000.0,101145114000.0,KOSPI,1.52
005490,POSCO홀딩스,328000.0,147338.0,251913.0,48326864000.0,82627464000.0,KOSPI,-1.2
009540,HD한국조선해양,360500.0,99328.0,116883.0,35807744000.0,42136321500.0,KOSPI,-0.55
069500,KODEX 200,107710.0,19501592.0,19501592.0,2100516474320.0,2100516474320.0,KOSPI,0.86
316140,우리금융지주,33000.0,798165.0,1003304.0,26339445000.0,33109032000.0,KOSPI,1.23
015760,한국전력,34800.0,5693316.0,10458704.0,198127396800.0,363962899200.0,KOSPI,6.42
017670,SK텔레콤,99600.0,811327.0,1376200.0,80808169200.0,137069520000.0,KOSPI,0.71
042700,한미반도체,219500.0,278562.0,526171.0,61144359000.0,115494534500.0,KOSPI,0.92
360750,TIGER 미국S&P500,26335.0,43508034.0,43508034.0,1145784075390.0,1145784075390.0,KOSPI,-0.08
011200,HMM,21350.0,2015269.0,3408818.0,43025993150.0,72778264300.0,KOSPI,-5.74
138040,메리츠금융지주,118000.0,162016.0,191867.0,19117888000.0,22640306000.0,KOSPI,-2.32
006800,미래에셋증권,36300.0,850931.0,1268762.0,30888795300.0,46056060600.0,KOSPI,1.4
000150,두산,1180000.0,73052.0,105837.0,86201360000.0,124887660000.0,KOSPI,7.18
096770,SK이노베이션,111200.0,4224472.0,6545512.0,469761286400.0,727860934400.0,KOSPI,-11.04
051910,LG화학,263500.0,119913.0,151689.0,31597075500.0,39970051500.0,KOSPI,0.19
010140,삼성중공업,20700.0,1538584.0,2869322.0,31848688800.0,59394965400.0,KOSPI,1.22
033780,KT&G,174700.0,106692.0,124181.0,18639092400.0,21694420700.0,KOSPI,-0.4
018260,삼성에스디에스,228000.0,123328.0,204865.0,28118784000.0,46709220000.0,KOSPI,0.44
003550,LG,114400.0,225598.0,254710.0,25808411200.0,29138824000.0,KOSPI,1.6
